demo1_resp.keys,demo1_resp.rt,demo1_textbox.text,date,expName,psychopyVersion,OS,frameRate,resolution,screen_size,fullscreen,participant,jatos_study_id,jatos_component_id,jatos_batch_id,jatos_worker_id,jatos_study_result_id,jatos_component_result_id,browser_info,num_blur,num_focus,user_id,demo2_resp.keys,demo2_resp.rt,demo2_textbox.text,demo3_resp.keys,demo3_resp.rt,demo3_textbox.text,demo4_resp.keys,demo4_resp.rt,demo4_textbox.text,instructions_resp.keys,instructions_resp.rt,textbox_text.text,flags_click.x,flags_click.y,flags_click.leftButton,flags_click.midButton,flags_click.rightButton,flags_click.time,click.x,click.y,click.leftButton,click.midButton,click.rightButton,click.time,flags_loop.thisRepN,flags_loop.thisTrialN,flags_loop.thisN,flags_loop.thisIndex,flags_loop.ran,flags_images,correct_ans,end_instruc1_resp.keys,end_instruc1_resp.rt,end_instruc2_resp.keys,end_instruc2_resp.rt,end_instruc3_click.x,end_instruc3_click.y,end_instruc3_click.leftButton,end_instruc3_click.midButton,end_instruc3_click.rightButton,end_instruc3_click.time
return,5.3133,18,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,return,3.0957,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,return,2.8933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,,,,return,4.1259,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,,,,,,,return,9.4304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,,,,,,,,,,-0.007407379,-0.423148176,1,0,0,3.3134,0.061111111,-0.222222222,1,0,0,3.5344,0,0,0,0,1,flags/Bangladesh.png,Bangladesh,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,,,,,,,,,China,0.35,-0.215740797,1,0,0,6.7018,0.063888889,-0.229629686,1,0,0,1.5173,0,1,1,1,1,flags/China.png,China,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,,,,,,,,,Hong Kong,0.335185242,-0.203703732,1,0,0,7.054,0.012037065,-0.187962977,1,0,0,1.5135,0,2,2,2,1,flags/Hong_Kong.png,Hong Kong,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,,,,,,,,,Mexico,0.341666667,-0.187962977,1,0,0,5.5368,0.055555556,-0.174074088,1,0,0,1.7005,0,3,3,3,1,flags/India.png,India,,,,,,,,,,
,,,2023-10-23_19h54.36.638,UW_firefly3,2022.2.4.8,Win32,60.33182504,"[1280, 569, 1.5]","[1280, 720]",false,102394,47,132,112,5436,5762,16544,"Chrome 118 on Windows 10, Chrome 118, Blink, Windows 10, ",0,0,user145@research.com ,,,,,,,,,,,,Japan,0.338888889,-0.204629644,1,0,0,4.0239,0.060185242,-0.2,1,0,0,1.1783,0,4,4,4,1,flags/Japan.png,Japan,,,,,,,,,,
